39,17,48,18,11,42,6,37,26,29,31,20,16,30,22
19,47,36,3,32,21,38,10,6,44,33,17,25,30,22
47,29,18,19,3,10,26,42,16,22,48,30,8,41,9
12,24,48,41,35,23,7,30,1,28,19,31,42,27,20
19,14,35,12,40,23,48,9,39,15,31,22,2,34,41
28,44,31,10,12,7,43,26,47,34,1,38,18,3,25
23,1,24,42,34,41,47,8,10,22,25,19,29,46,2
30,49,21,3,38,22,39,43,40,13,32,8,36,4,6
6,21,46,14,18,29,41,47,15,7,9,25,30,17,45
2,40,38,1,43,33,8,31,49,14,37,35,16,20,3
17,25,31,16,37,36,49,14,40,9,26,48,4,41,28
26,27,7,2,6,40,45,37,48,19,36,42,49,38,16
13,45,29,39,33,41,10,16,48,32,19,1,4,14,27
38,10,16,37,35,12,34,42,14,8,18,3,46,24,20
22,32,39,44,13,40,1,46,12,17,33,11,15,34,41
10,5,2,48,24,30,41,42,14,6,34,4,11,28,39
18,12,16,17,30,23,26,44,29,3,46,22,48,19,9
37,41,5,19,27,1,2,11,30,25,47,32,34,31,49
46,32,15,21,3,20,24,40,37,36,48,29,49,18,5
40,15,30,5,13,12,8,25,49,48,20,22,19,10,45
4,30,39,1,10,31,49,24,27,26,38,37,12,46,2
6,30,16,34,47,37,27,22,9,40,19,1,31,3,48
38,16,26,17,23,7,24,11,39,42,36,33,15,20,32
47,32,40,15,21,7,49,22,9,27,14,44,39,28,12
15,38,22,19,26,4,3,23,40,34,11,46,28,37,29
34,17,1,28,47,48,26,14,15,16,24,46,7,12,21
31,4,40,7,41,42,17,20,5,38,24,33,13,3,34
2,6,45,28,27,42,3,16,10,47,24,35,20,40,7
14,10,44,8,7,22,3,15,29,5,17,19,24,20,41
20,11,47,3,49,2,29,37,17,42,25,27,26,46,15
38,5,17,24,36,48,20,15,46,22,13,21,47,23,7
24,10,39,1,21,45,27,28,32,4,38,37,5,12,11
23,34,38,10,43,35,33,40,15,37,14,16,11,47,24
33,19,28,17,2,27,46,42,14,11,10,8,38,29,30
26,8,23,12,49,2,18,42,30,21,39,15,22,4,34
30,39,40,8,6,35,36,48,1,33,3,47,5,19,45
24,16,20,29,33,18,49,31,38,26,23,21,44,5,47
43,44,39,29,45,11,4,12,5,9,17,34,6,21,24
37,16,22,47,31,25,28,1,43,29,21,7,5,9,32
44,37,48,46,5,17,12,18,39,25,42,8,27,10,29
6,24,9,4,46,36,11,29,35,48,5,3,37,33,39
18,38,29,39,49,3,40,22,46,23,9,21,35,32,2
24,40,48,17,21,26,3,19,16,46,1,7,45,14,34
25,33,32,42,37,34,40,12,20,17,19,24,26,47,23
25,39,49,34,20,13,18,29,23,3,37,14,11,5,22
13,46,24,11,9,3,28,44,21,12,45,19,18,34,35
26,10,32,31,17,5,48,20,41,21,30,40,16,2,47
6,21,17,10,3,26,19,16,24,28,13,11,12,27,29
6,40,23,14,47,3,25,4,10,34,46,43,17,1,39
30,25,29,49,24,45,10,48,21,15,33,43,3,11,47
48,8,25,28,35,5,4,33,44,22,29,15,14,12,17
19,47,40,7,22,13,28,23,17,45,18,48,39,3,16
41,24,48,44,49,18,43,34,39,14,42,20,25,1,38
3,45,8,16,5,30,29,18,9,10,19,21,39,25,12
13,41,31,15,7,23,22,48,12,19,38,39,30,45,28
26,14,32,45,40,47,6,9,49,22,34,42,36,37,39
2,34,18,47,3,25,7,46,30,31,37,13,14,15,38
30,41,8,1,32,27,26,3,37,25,31,7,35,47,42
6,42,47,44,27,23,26,33,9,18,19,32,11,31,38
9,31,42,4,12,10,48,14,49,37,16,6,44,39,33
4,14,28,18,40,10,5,31,17,35,33,39,12,44,25
43,49,23,48,24,39,11,42,17,5,10,40,32,35,8
34,13,14,40,8,6,7,48,38,33,30,43,28,39,15
26,38,20,34,4,7,27,28,9,30,15,40,1,25,8
47,49,32,15,17,31,46,16,28,22,27,36,45,33,34
12,2,22,35,10,9,43,46,21,17,36,14,47,11,7
8,38,15,33,41,4,27,20,7,21,24,40,17,25,31
48,31,7,49,16,46,3,30,17,42,45,27,9,35,4
11,14,25,4,18,19,17,27,15,40,41,23,48,42,29
24,7,25,22,32,15,49,17,27,30,10,6,3,9,4
43,29,46,6,35,12,31,7,8,28,14,44,38,13,48
31,40,36,16,25,34,28,20,5,26,49,41,13,38,10
20,36,17,27,8,29,33,11,43,26,30,38,45,46,10
6,33,1,4,19,28,20,24,32,35,38,13,22,16,42
27,33,49,46,11,6,20,3,16,37,4,43,8,13,45
2,16,43,12,41,35,5,37,32,11,15,4,3,42,34
49,11,30,10,19,43,40,39,5,32,18,1,37,42,38
30,11,34,1,14,41,15,25,10,38,28,26,16,21,20
13,17,3,24,11,5,2,37,46,38,25,22,6,47,21
31,3,28,9,40,23,27,20,2,33,15,37,6,25,14
47,27,28,17,12,30,46,25,35,9,7,49,34,4,32
25,46,45,3,7,17,10,32,15,31,34,36,20,35,2
41,38,49,33,2,17,14,21,42,19,26,7,1,23,39
45,25,19,17,7,48,6,9,18,36,44,47,16,39,8
14,36,47,10,30,19,34,28,15,39,7,13,20,25,27
26,7,48,16,39,2,1,38,13,31,45,17,33,22,12
28,4,13,2,16,11,48,40,38,27,18,44,35,39,14
30,2,22,18,17,48,10,21,44,24,47,1,31,7,9
9,13,20,2,42,12,7,34,45,31,39,41,1,4,48
34,4,17,39,26,5,6,42,25,46,15,28,18,30,36
13,8,12,32,24,28,7,20,39,37,29,19,47,42,30
19,44,16,26,39,36,28,46,22,5,1,41,48,27,4
42,15,29,35,45,21,40,37,31,46,24,36,30,26,17
36,8,32,30,40,49,25,13,22,3,27,46,34,7,33
38,39,33,47,20,7,28,43,10,37,31,4,15,3,21
33,5,48,22,13,28,49,17,47,23,44,15,24,3,14
43,13,8,33,15,38,2,24,34,7,46,37,18,5,26
9,38,18,47,34,35,43,49,13,21,7,27,31,1,32
4,36,32,20,23,11,28,14,13,38,43,6,3,30,33
11,5,13,36,41,7,40,43,19,9,37,27,26,31,49
42,18,40,28,17,15,2,13,9,3,11,48,35,30,49
31,20,34,32,35,25,16,7,18,22,33,1,30,15,3
31,47,45,23,39,43,3,27,37,49,46,41,12,6,21
49,46,25,22,36,29,20,5,23,38,48,4,27,39,15
36,45,49,4,2,25,39,12,29,35,43,7,16,22,6
38,40,18,41,35,42,45,19,36,9,10,15,17,25,20
34,8,12,43,25,45,26,13,47,9,36,44,41,16,27
35,22,45,31,14,28,26,49,16,39,33,47,18,2,34
4,12,22,36,42,35,3,5,28,48,19,17,44,9,16
33,6,48,43,41,18,46,13,34,42,10,16,22,32,38
5,12,10,41,49,4,2,38,47,17,28,33,18,29,35
6,19,14,38,46,26,37,41,17,13,49,25,8,22,48
26,48,22,15,38,40,6,37,32,20,45,30,34,16,31
22,6,25,31,4,28,38,15,33,19,49,47,48,40,42
46,42,7,39,37,17,25,20,12,11,23,4,1,29,6
1,10,20,28,24,33,30,19,42,7,11,39,23,8,46
47,46,25,18,30,8,41,10,17,23,24,48,14,27,9
18,22,26,2,11,41,1,35,48,46,32,23,43,24,8
28,36,1,19,29,20,10,49,6,39,30,22,15,41,38
35,4,21,14,37,7,44,48,43,41,22,46,13,34,9
22,29,32,16,43,35,39,33,38,41,18,44,2,34,13
1,19,8,13,7,45,15,46,34,26,22,38,42,47,23
26,3,43,17,14,9,19,7,40,30,39,27,25,44,1
14,38,48,27,9,6,28,7,37,23,26,21,18,43,32
48,4,12,45,44,34,25,18,10,9,2,21,5,38,19
3,37,14,41,26,17,25,10,20,1,15,8,36,38,12
33,11,47,41,36,40,27,16,46,17,20,22,42,18,4
49,37,17,13,43,22,21,42,14,19,46,2,15,25,27
44,31,6,7,49,38,12,10,14,13,48,21,23,18,42
38,9,13,48,44,8,3,32,40,17,27,43,10,16,34
29,7,19,4,6,13,44,47,26,10,31,2,17,48,21
35,48,8,41,31,7,47,29,11,9,25,46,22,34,10
40,43,21,38,34,32,15,42,20,48,17,23,31,28,7
14,3,20,6,21,29,38,31,23,12,28,22,37,40,41
7,11,13,45,48,32,41,23,42,34,47,39,38,21,30
10,42,25,7,26,14,41,37,16,3,31,43,20,4,15
33,11,36,29,37,7,1,10,4,40,46,44,48,32,28
33,28,49,26,7,31,5,48,27,25,15,10,41,8,42
37,6,22,47,31,25,11,48,20,3,15,36,35,14,40
35,11,6,48,29,18,47,27,13,9,43,44,34,5,46
48,35,1,37,11,9,43,2,15,46,22,47,18,6,23
20,47,25,43,1,35,11,15,7,28,18,12,30,21,23
8,26,29,30,15,27,49,21,17,28,24,46,7,4,10
9,49,43,10,44,46,27,5,4,21,37,31,22,3,42
31,34,28,40,47,35,18,21,48,41,8,1,46,43,17
14,38,22,42,12,2,3,44,9,18,23,33,1,25,4
33,30,18,44,6,49,9,48,29,37,2,34,7,10,11
5,40,34,23,27,21,44,48,38,47,39,25,19,28,18
21,17,46,30,26,19,37,11,43,34,24,18,4,6,5
22,26,36,15,43,32,6,34,23,45,24,42,3,11,46
14,6,12,40,16,2,21,36,19,17,42,41,24,26,39
11,24,5,19,30,29,17,47,13,20,14,45,18,37,40
1,41,34,33,8,47,12,4,45,30,48,37,5,15,22
21,44,31,41,5,42,3,35,20,23,26,34,48,11,28
17,18,35,25,49,8,28,4,7,3,6,42,43,44,40
2,21,48,22,8,49,46,31,6,45,16,28,30,40,42
33,38,3,22,29,7,10,6,34,31,5,20,39,4,37
26,43,38,35,36,44,19,46,30,29,28,41,42,37,15
15,45,40,49,22,5,1,31,14,28,35,8,6,12,20
6,25,15,46,41,3,27,4,16,31,49,14,22,43,45
20,27,17,9,13,5,36,45,38,12,42,48,30,2,11
18,19,10,29,35,11,12,8,37,23,44,40,21,34,4
39,11,46,9,24,17,30,48,28,25,45,44,23,1,33
45,28,37,10,30,4,27,19,29,5,25,2,6,26,31
14,22,49,17,36,43,9,33,31,27,29,34,46,20,48
26,20,6,10,3,7,28,14,41,47,22,44,21,31,12
13,20,15,32,48,36,47,10,4,18,17,34,26,25,9
7,12,1,4,23,15,30,17,21,2,48,24,39,25,27
27,13,47,6,2,17,16,24,36,8,35,42,4,3,43
3,34,12,26,22,2,45,40,5,46,23,43,7,27,14
18,39,5,13,2,41,44,34,27,10,19,16,35,7,30
44,38,32,11,39,35,6,21,3,46,36,24,19,30,8
25,23,43,26,11,10,29,38,24,1,44,35,7,30,9
42,43,6,17,40,34,44,7,37,39,30,41,20,46,48
39,35,8,7,48,12,34,47,3,25,20,40,28,43,10
27,40,16,44,48,33,22,3,29,2,20,8,19,9,6
12,20,17,13,38,40,31,24,22,28,25,49,41,46,5
43,25,35,10,23,30,17,37,42,39,9,18,7,16,41
49,18,15,39,6,20,40,3,45,1,44,22,9,21,32
5,28,17,39,2,23,11,14,12,36,31,10,45,42,19
21,49,33,5,14,25,19,31,27,2,7,47,30,9,12
30,13,26,35,1,47,22,36,28,2,24,17,32,19,7
9,16,13,22,23,35,25,48,15,31,43,2,27,6,17
48,16,14,36,41,19,12,11,38,13,20,42,49,22,9
21,15,12,34,41,13,32,48,7,6,26,5,40,17,44
2,25,38,10,33,32,44,17,9,27,22,8,40,23,20
12,14,28,47,21,1,6,13,43,5,11,3,29,35,4
2,42,43,18,35,6,27,34,19,31,26,32,37,20,17
36,25,12,38,29,4,13,2,49,5,24,41,26,6,19
44,6,30,42,5,4,33,16,25,41,37,21,34,14,46
12,42,46,33,25,7,19,14,32,41,49,34,28,23,6
2,14,25,21,8,29,47,17,33,16,46,40,5,12,11
26,46,5,32,48,33,23,36,47,18,21,16,8,10,39
35,22,34,33,5,39,21,24,36,40,32,1,46,25,19
13,20,5,12,41,1,25,44,22,37,7,10,33,42,29
42,3,35,46,39,18,36,41,40,48,8,37,25,14,32
39,4,33,28,17,47,16,2,46,37,31,1,26,40,6
7,34,42,29,44,9,2,39,18,24,3,49,8,4,37
11,19,24,3,20,13,16,47,22,5,39,43,40,33,21
49,24,1,21,35,4,19,12,7,8,33,22,47,25,32
34,1,40,35,25,39,36,14,13,20,8,7,45,18,41
6,48,43,3,16,20,41,31,38,12,33,22,34,25,11
46,29,6,26,1,15,23,14,17,47,32,38,24,49,13
5,29,22,41,11,25,40,7,33,28,43,30,6,32,39
5,34,22,43,16,42,4,38,23,6,19,28,9,24,20
10,45,17,29,21,42,2,25,27,28,8,41,3,1,33
5,9,43,25,13,38,18,47,4,19,7,46,42,36,3
43,21,19,23,20,37,4,8,15,12,9,24,49,17,31
35,34,23,40,45,21,11,31,14,42,26,19,6,10,27
39,46,36,48,8,26,2,45,7,6,33,22,32,31,24
42,29,8,34,22,20,4,37,3,12,32,21,13,18,43
26,42,17,10,35,2,27,16,9,22,43,36,39,13,3
1,16,42,40,29,19,10,43,8,2,41,3,34,6,17
4,49,23,27,20,46,1,34,12,5,39,30,22,38,42
33,45,20,41,12,3,34,15,40,36,2,29,4,6,16
27,20,13,49,14,38,5,41,44,29,42,25,6,45,4
33,7,18,5,38,21,49,22,27,46,20,43,41,42,36
47,33,15,17,9,10,16,35,20,8,25,43,11,39,36
27,45,1,14,30,26,6,31,22,20,33,9,44,28,16
3,13,6,30,8,1,29,49,47,42,18,40,20,22,24
14,26,3,48,39,5,45,17,36,35,9,34,49,18,8
2,16,27,30,22,45,5,44,18,48,28,20,8,26,25
33,21,19,30,9,16,20,2,18,45,40,42,25,28,29
18,22,36,9,11,12,6,49,5,15,14,41,31,25,42
13,48,49,41,42,33,32,2,46,28,16,8,17,38,35
9,11,24,49,20,2,42,7,17,22,6,41,34,30,38
9,21,11,10,37,43,22,41,34,26,28,36,4,29,45
31,44,8,42,20,40,18,28,22,16,21,43,10,9,33
49,29,24,41,3,12,39,13,37,28,16,31,32,47,19
26,31,1,29,47,46,18,41,13,19,37,35,45,9,38
13,21,32,46,4,36,39,42,22,29,43,48,35,31,20
7,32,11,14,43,8,12,31,2,20,3,26,22,27,34
10,17,48,25,5,34,21,2,37,12,15,6,20,35,19
37,42,7,30,12,45,23,1,34,40,19,25,29,2,21
32,43,28,23,25,10,41,40,37,35,5,2,18,7,8
11,15,30,24,46,6,10,20,49,42,14,33,3,5,18
30,7,16,14,1,41,11,21,48,23,10,44,31,39,42
13,45,10,1,9,49,33,44,3,20,25,17,24,27,26
27,24,17,3,12,28,23,6,26,41,15,48,35,45,19
17,11,23,5,18,20,15,8,25,49,34,38,12,48,33
14,33,35,27,40,25,32,20,29,38,31,36,11,43,30
21,39,40,36,2,37,31,12,47,38,43,14,23,17,34
1,13,3,39,27,15,29,11,28,23,21,43,34,17,30
45,42,29,24,26,44,3,32,35,2,7,11,16,9,6
19,9,10,14,49,40,45,18,25,41,20,12,38,29,48
31,3,32,23,10,48,8,22,9,44,34,5,18,25,39
15,7,17,33,45,36,13,25,28,24,21,8,1,31,42
8,17,34,27,7,1,44,16,24,45,33,13,38,43,28
13,27,34,47,28,7,38,21,41,33,46,26,42,49,37
12,14,8,36,37,42,23,46,13,38,30,34,2,9,25
47,21,32,38,37,36,26,30,3,4,23,34,8,9,43
29,47,31,49,18,14,24,30,25,15,33,26,34,43,37
19,42,2,36,27,8,35,46,47,11,6,32,31,20,26
20,31,29,25,7,47,6,43,44,39,3,23,24,21,9
8,30,2,13,4,35,18,23,11,38,33,40,21,28,32
45,31,23,5,7,4,49,40,47,34,26,16,44,38,22
7,45,25,41,32,22,3,36,48,5,38,39,44,35,46
28,43,8,40,13,37,1,18,21,47,23,11,34,49,30
43,15,11,19,37,24,14,40,10,17,5,30,9,44,33
36,8,19,31,38,26,13,18,37,16,10,21,23,28,27
16,3,26,45,20,10,35,14,33,48,28,47,9,18,34
44,21,7,42,47,1,49,29,33,40,34,41,26,31,38
42,33,17,40,5,23,6,43,35,4,47,39,34,30,29
7,12,17,40,29,19,10,27,2,43,6,4,18,49,23
35,15,49,22,25,37,42,10,9,40,27,8,20,34,11
2,33,43,31,46,19,41,47,10,1,4,12,28,21,40
13,37,28,14,40,22,42,5,4,44,36,21,34,39,38
27,23,16,31,21,30,1,29,44,41,19,34,48,33,36
37,20,27,2,25,19,13,18,44,7,9,12,5,10,24
48,35,21,3,44,12,24,32,33,22,40,28,46,41,2
31,44,32,48,5,42,24,43,9,7,41,26,13,45,1
12,40,7,45,4,5,39,42,20,29,22,38,10,3,9
17,34,14,40,8,42,37,46,33,24,27,12,45,19,35
12,26,17,44,48,43,27,9,11,15,7,45,49,40,21
12,26,42,33,45,19,21,10,13,2,34,20,35,16,5
36,49,22,15,2,11,7,5,21,31,18,35,25,24,3
42,30,17,43,6,35,46,49,44,39,10,4,8,12,2
9,19,28,40,15,29,11,30,18,34,4,39,48,6,33
15,14,20,19,1,28,4,13,33,3,45,9,42,35,23
3,26,13,30,38,7,22,36,41,39,9,20,48,37,45
2,29,42,14,19,5,47,33,26,12,6,45,27,41,24
17,37,46,10,25,6,36,31,41,39,12,8,16,18,45
29,37,46,35,20,8,47,30,25,36,2,18,19,34,40
41,35,12,49,46,31,6,14,3,40,1,17,28,42,2
47,31,35,9,21,28,4,33,38,39,16,6,26,15,25
2,28,25,37,33,19,32,21,18,40,12,42,16,6,24
27,41,11,16,10,36,44,35,30,40,15,43,28,42,5
22,5,40,7,9,18,31,8,46,29,10,33,1,38,30
43,17,47,22,13,23,34,36,2,12,18,25,8,21,31
5,4,45,12,39,21,46,30,48,22,43,18,37,13,26
39,29,49,16,47,28,45,19,14,46,44,21,2,15,34
24,36,46,49,27,21,17,25,2,23,31,34,8,6,47
12,19,5,24,6,32,23,25,44,10,39,1,20,43,21
43,11,4,30,39,20,42,25,15,23,47,14,6,8,36
45,40,38,24,1,17,32,9,29,7,23,21,16,44,12
40,43,18,49,19,31,44,33,25,10,48,4,34,23,11
35,31,41,27,37,9,43,23,38,1,16,28,26,12,19
32,11,46,23,36,47,48,31,10,41,25,35,17,13,15
47,46,32,45,7,25,38,20,16,30,8,3,12,48,49
4,25,36,21,41,47,29,37,20,9,6,42,10,16,45
19,31,20,11,24,22,49,10,45,9,21,46,25,40,23
14,29,23,12,11,3,20,16,28,31,26,8,47,45,43
6,2,25,48,44,18,23,37,34,49,38,13,28,22,31
45,49,37,35,5,9,1,10,12,21,28,4,19,2,32
36,11,4,17,29,24,3,6,37,41,45,25,39,20,27
22,33,31,14,4,12,48,47,35,45,1,7,18,37,21
42,37,40,28,4,14,18,48,3,31,2,8,12,25,6
9,31,36,42,8,30,28,43,23,47,48,33,38,11,6
36,21,2,23,19,37,33,39,29,17,20,44,42,31,13
37,11,4,6,27,17,15,22,25,8,19,24,31,3,45
12,23,42,37,45,5,21,1,3,30,48,32,15,19,8
25,42,41,1,37,4,29,35,43,30,17,27,6,22,38
42,25,6,43,21,8,2,11,40,22,34,37,48,15,49
19,17,6,3,21,31,23,18,26,11,25,20,24,5,33
29,6,21,7,43,14,27,44,16,32,31,39,38,45,10
39,32,7,41,1,20,40,23,47,36,42,11,33,4,10
45,7,19,11,17,33,37,26,39,31,9,32,18,14,42
6,13,19,41,7,33,1,38,17,26,37,20,32,28,2
19,33,34,10,37,20,12,30,32,25,14,41,8,35,43
42,36,4,33,39,38,12,23,44,37,48,24,31,2,35
3,24,16,36,25,37,12,42,30,34,7,40,39,23,32
30,13,10,46,20,41,23,12,43,40,33,44,47,21,3
14,29,28,47,39,46,31,7,48,41,5,21,19,36,12
40,34,22,46,24,45,6,32,13,27,38,4,26,44,41
12,48,20,21,34,25,40,2,42,22,28,31,29,45,18
34,41,40,6,45,2,9,4,30,1,22,19,38,24,3
32,25,46,36,39,14,26,1,27,8,37,24,13,45,11
19,5,8,44,21,29,45,22,27,26,31,13,41,16,11
39,30,11,29,22,8,44,33,36,35,12,45,9,17,1
1,27,31,45,49,37,25,41,4,34,36,3,38,32,44
30,6,48,26,5,7,11,20,37,18,24,28,23,22,2
38,16,42,45,21,44,12,9,20,29,22,36,11,24,26
6,12,13,19,24,15,29,36,34,31,44,9,3,33,25
11,21,12,19,7,16,22,37,40,3,9,42,8,1,45
9,21,4,48,44,11,13,43,30,8,20,25,26,24,42
29,3,31,20,32,41,11,9,25,7,37,16,42,15,47
6,48,44,8,39,29,36,34,17,35,40,11,5,19,42
16,44,9,18,26,12,49,47,27,11,35,45,17,8,41
28,40,36,32,46,19,18,30,27,11,13,10,37,1,4
42,2,49,8,38,31,17,35,12,46,5,20,41,44,27
8,48,35,33,38,13,46,42,23,32,37,11,28,29,4
33,9,22,29,26,21,7,25,4,37,43,46,18,42,36
35,12,30,31,43,18,22,32,28,21,14,44,34,33,26
16,14,34,31,37,7,21,35,29,27,28,39,15,38,46
18,36,40,44,9,4,39,19,24,16,22,33,21,2,35
15,1,48,6,13,41,33,20,28,7,23,40,49,32,24
36,38,33,20,28,2,37,30,18,21,42,7,24,15,17
4,35,28,6,32,31,7,15,30,5,38,1,34,45,43
31,30,15,36,47,33,41,11,32,9,40,1,5,35,20
18,20,7,9,17,41,14,38,12,35,31,43,11,36,13
30,11,38,23,24,41,26,17,28,15,49,45,3,39,7
20,2,27,23,1,42,35,32,49,11,48,25,33,21,37
37,14,12,21,30,9,26,34,31,17,6,5,39,22,45
34,11,40,27,22,20,23,2,45,48,18,25,6,15,42
6,2,33,45,17,28,46,8,37,40,24,12,10,19,34
22,35,32,48,18,7,38,31,20,13,6,1,28,49,9
14,25,12,17,44,20,7,42,38,35,21,24,34,10,31
25,41,36,30,38,10,11,1,34,46,13,3,6,44,42
13,32,33,17,2,28,29,23,6,39,21,11,40,44,30
30,35,47,28,24,17,41,44,46,20,32,18,9,43,42
39,12,33,26,37,14,41,2,45,19,40,17,29,36,11
25,19,32,48,46,4,45,3,33,24,14,28,1,26,39
5,17,46,49,41,8,2,14,21,31,15,16,36,9,1
6,15,38,12,34,13,8,20,47,10,5,39,37,26,14
45,13,10,25,14,39,33,43,6,42,3,15,19,27,18
22,43,41,48,7,19,26,42,28,37,38,33,20,29,31
27,2,39,32,23,33,6,3,1,25,38,43,14,42,37
1,2,39,10,4,49,24,13,35,12,47,28,31,27,11
32,27,38,23,41,14,11,29,17,35,15,21,31,20,26
36,25,1,19,34,48,14,8,22,10,24,12,23,42,2
36,19,35,18,12,32,29,46,40,43,38,5,37,28,48
44,32,7,21,17,45,46,19,14,34,36,20,16,48,13
31,24,44,43,18,38,2,27,16,40,7,42,14,4,26
43,40,14,8,1,36,15,26,37,9,12,21,42,28,34
8,44,48,11,35,36,15,37,42,47,23,17,13,38,31
48,19,17,21,49,3,5,29,47,42,20,22,1,34,14
21,45,2,41,47,28,9,16,4,8,23,42,44,31,39
22,24,7,13,20,39,17,41,45,46,35,14,2,33,48
13,42,19,29,11,28,41,1,25,5,9,36,34,39,45
30,45,37,33,17,40,19,42,3,38,35,26,41,24,10
43,47,38,8,27,6,14,46,39,32,17,29,13,45,1
5,40,45,36,15,48,33,25,16,24,44,46,49,41,6
41,44,17,42,49,21,31,30,11,39,34,33,36,40,10
47,27,3,35,31,40,17,22,6,33,21,8,4,42,20
49,7,47,33,10,41,40,23,5,42,6,24,37,4,35
5,28,49,17,3,36,11,43,48,34,18,20,37,44,38
29,7,37,48,22,5,6,28,41,43,38,8,25,42,15
22,28,48,23,4,15,49,45,10,40,30,17,39,25,2
20,10,37,33,25,49,46,28,8,44,1,23,11,22,17
17,37,26,25,44,42,7,31,36,21,28,49,8,13,9
10,15,47,16,11,19,30,40,37,21,6,49,4,36,41
23,35,21,37,45,46,3,36,38,26,11,13,16,19,1
24,19,5,44,33,25,40,28,49,14,9,43,34,16,41
39,12,11,20,40,25,17,14,47,34,38,19,33,6,31
26,25,5,47,37,32,38,30,6,43,21,40,9,15,46
8,27,17,10,39,3,11,4,31,32,16,36,44,38,24
46,21,6,39,28,7,31,18,16,27,32,10,34,3,12
21,20,47,19,12,46,26,37,16,27,8,3,2,17,44
49,46,2,39,34,33,12,38,21,8,44,28,40,47,23
33,18,47,40,32,7,22,21,27,31,3,10,2,36,20
20,1,46,14,39,26,22,24,37,4,44,27,28,3,21
39,13,19,40,26,6,23,12,27,21,28,42,3,34,45
47,2,24,18,39,43,32,30,4,34,45,1,14,6,21
23,29,35,12,24,11,25,18,10,40,13,41,39,30,1
35,7,29,3,34,25,22,20,41,26,1,45,4,32,18
7,31,46,14,38,2,4,44,1,29,13,15,24,12,27
39,9,41,29,11,26,19,47,12,34,30,38,13,10,7
14,39,23,22,33,27,20,18,49,4,8,44,41,29,13
32,43,23,41,2,13,20,37,35,19,31,5,39,21,10
10,49,44,16,22,32,13,18,9,11,29,21,4,48,27
2,40,27,29,14,38,15,47,41,6,8,36,9,25,31
41,20,32,48,15,28,33,1,26,17,22,7,25,24,2
42,25,38,43,12,15,36,33,45,4,21,7,49,34,26
5,35,8,22,37,7,42,36,14,39,31,11,20,6,10
30,20,21,8,5,15,4,41,28,45,42,7,47,25,16
26,27,35,7,30,31,25,18,43,46,48,11,21,15,49
49,20,6,8,34,47,43,35,18,40,7,26,23,21,10
24,43,17,49,28,20,15,47,39,34,44,14,40,42,4
30,20,41,38,48,37,8,33,31,35,13,43,49,28,45
3,22,25,33,2,6,5,43,21,37,18,26,20,30,38
18,30,42,35,4,16,49,6,46,25,34,2,8,14,29
45,28,24,21,42,1,43,31,18,36,27,38,34,25,15
24,34,44,45,26,27,20,23,17,46,10,28,42,39,43
13,25,26,38,7,2,20,43,3,9,8,32,27,40,39
26,29,10,6,13,25,40,2,9,3,21,11,41,7,37
14,31,47,20,40,42,3,4,49,10,46,16,22,8,1
39,48,27,33,40,31,38,29,24,5,23,25,16,46,6
19,18,16,34,36,14,45,12,32,17,3,23,2,44,11
7,29,45,22,16,25,39,30,24,17,5,13,27,26,9
33,23,42,19,17,38,32,39,24,49,37,12,3,27,14
41,33,18,35,20,26,11,22,15,46,23,43,3,17,31
20,16,34,49,27,46,18,13,11,7,45,31,1,47,14
20,34,21,44,47,24,25,15,22,40,11,3,32,33,9
4,23,9,25,7,27,15,35,3,10,45,47,21,12,13
11,25,38,36,47,43,14,48,9,1,35,15,12,20,16
40,10,24,13,27,38,16,39,48,22,37,17,3,28,18
48,17,21,20,46,43,45,22,34,35,8,44,31,41,9
28,6,10,21,31,36,43,32,19,48,47,39,5,13,16
49,26,39,41,4,14,33,6,44,42,7,37,27,34,46
21,43,31,8,14,12,19,38,4,30,6,13,15,46,5
20,15,25,28,1,43,21,38,27,6,45,26,3,10,40
9,1,2,12,11,15,32,20,39,29,4,8,13,33,45
44,38,47,25,14,31,16,11,13,15,6,48,28,26,46
36,18,28,4,23,16,1,17,48,41,42,32,49,19,46
34,31,12,33,36,8,1,13,45,23,16,21,19,22,7
20,23,11,10,16,19,26,47,37,34,25,12,28,38,13
12,41,23,22,46,47,40,4,1,26,9,36,45,5,32
39,3,4,38,32,49,33,13,21,12,18,26,15,41,24
25,39,43,3,21,12,38,24,47,30,16,11,18,31,8
10,19,31,32,42,14,5,24,23,44,11,26,18,13,20
36,48,17,47,13,25,32,29,10,2,43,1,20,38,19
48,24,17,40,42,7,26,43,38,31,11,27,45,34,19
3,20,36,31,47,4,48,16,46,45,11,37,9,1,42
37,1,14,41,4,7,34,29,39,24,9,2,31,17,3
39,8,28,15,45,2,47,25,42,41,30,31,12,10,7
17,10,32,22,34,39,44,33,45,6,11,31,14,43,9
2,7,16,48,10,19,4,23,3,8,1,30,15,35,46
6,11,33,8,44,46,13,7,26,23,17,45,31,25,22
16,17,15,48,7,33,5,47,24,9,26,37,43,36,46
49,4,30,19,48,24,23,15,20,29,34,12,2,10,47
1,9,34,19,32,2,45,47,26,39,6,11,20,49,46
17,15,29,3,4,39,24,43,36,47,20,31,34,9,30
8,27,9,18,38,24,22,20,17,42,25,4,5,30,16
23,34,9,8,28,30,40,46,3,11,29,42,19,18,39
33,30,3,31,35,39,36,20,22,6,14,16,8,47,27
40,45,41,14,26,19,10,42,16,32,24,5,11,31,25
