30,49,20,8,38,12,36,4,13
40,15,26,2,21,6,19,43,14
4,41,3,35,27,14,48,37,16
18,4,39,29,23,48,10,12,26
39,26,35,12,4,36,25,38,40
13,24,9,21,10,39,43,38,7
6,13,29,4,37,19,32,3,15
44,11,15,19,29,7,25,40,38
35,12,39,15,37,30,49,23,24
38,9,5,32,28,4,12,6,10
44,37,26,19,25,36,6,31,4
39,7,16,26,28,41,20,12,44
29,23,26,48,47,27,18,17,13
39,1,25,9,47,42,37,10,5
4,21,5,29,32,10,41,18,28
14,40,20,39,19,41,22,21,32
15,24,29,32,21,3,42,37,36
36,2,39,43,47,10,32,35,27
40,14,37,34,11,15,18,13,30
2,22,26,45,5,35,20,16,31
39,4,31,34,3,24,26,32,45
13,12,20,33,8,6,4,35,45
39,42,38,16,9,22,26,2,15
28,27,23,38,45,18,7,13,34
9,38,1,8,17,45,15,43,5
38,22,12,19,48,26,14,7,29
23,29,22,17,8,49,25,14,46
45,43,38,1,35,2,9,14,37
38,45,25,24,15,27,20,16,26
24,49,25,28,34,21,27,20,46
16,40,22,5,23,37,33,39,44
4,39,41,49,6,25,44,21,12
8,2,34,20,49,24,6,39,28
20,7,33,30,34,15,19,18,1
20,26,28,15,30,9,49,46,23
31,45,46,24,18,38,2,13,19
30,40,41,44,13,37,35,11,20
20,17,15,10,16,30,18,6,26
38,4,10,21,23,14,43,42,25
11,43,37,27,6,12,41,34,3
41,16,20,8,11,18,37,25,36
48,29,27,36,26,20,34,43,38
15,7,36,46,29,48,16,2,33
22,46,18,17,10,12,49,34,32
34,44,28,32,41,12,38,20,27
1,40,3,45,41,4,43,15,27
20,36,3,11,28,22,21,18,39
15,8,35,11,31,19,37,3,17
7,1,40,29,32,6,42,22,26
46,33,38,22,31,23,8,4,1
40,6,11,15,29,32,10,3,28
1,44,42,16,47,24,13,15,31
37,41,25,47,26,40,46,30,12
23,11,41,30,24,5,39,2,45
27,49,14,17,45,15,19,24,29
46,14,6,13,29,10,18,24,21
32,37,17,15,49,28,34,31,22
12,32,11,1,49,48,36,23,34
42,22,9,3,8,20,28,32,25
13,45,44,15,34,19,3,17,23
48,23,44,31,25,20,41,40,34
34,41,31,9,1,12,27,16,2
49,42,48,13,47,2,14,33,9
4,46,2,43,20,14,33,26,30
19,24,5,11,39,46,1,31,12
8,30,32,44,48,25,27,3,47
44,14,20,47,38,11,19,39,24
36,7,32,13,28,14,23,26,31
3,40,19,2,6,16,4,18,44
42,16,6,27,22,19,28,43,48
28,21,36,49,11,35,20,46,43
20,3,2,6,8,11,26,21,34
47,9,19,26,12,28,45,40,24
7,17,2,20,11,37,4,22,47
41,23,48,39,13,46,33,14,18
43,24,16,5,13,25,27,1,32
29,7,44,31,30,16,48,36,33
23,34,19,3,11,28,10,14,12
29,4,23,35,48,12,21,36,14
39,1,10,44,16,7,40,13,24
38,30,11,14,23,15,32,33,1
14,32,27,48,4,20,6,46,5
2,18,10,11,44,40,41,38,26
30,17,4,46,6,35,14,29,40
26,45,42,24,29,3,17,16,48
35,3,14,48,40,2,11,7,34
28,19,43,44,1,37,23,30,42
12,34,9,3,25,6,18,30,2
17,21,19,35,40,32,9,2,13
30,40,45,20,2,31,32,19,42
33,43,11,40,47,34,6,42,13
21,30,4,26,29,42,19,17,23
21,17,2,6,34,38,32,48,16
44,43,33,7,8,25,49,30,36
1,45,14,23,49,36,30,5,47
11,36,42,47,25,43,14,8,19
20,45,12,25,4,38,15,34,22
19,39,15,9,37,5,34,47,14
37,15,3,24,31,47,18,16,36
17,42,26,1,36,22,16,12,10
7,6,23,8,9,4,42,29,36
27,39,40,2,26,36,4,23,22
27,10,5,19,28,6,31,42,20
2,12,17,47,46,24,11,38,41
2,18,21,41,29,35,43,40,3
23,3,31,7,30,25,11,34,13
11,35,25,17,46,45,1,27,9
2,32,4,46,8,3,5,40,22
45,2,32,10,8,25,41,33,49
34,26,46,5,13,28,44,47,49
29,32,39,27,10,40,9,48,6
21,19,24,40,5,37,49,2,47
27,37,31,39,11,25,2,38,29
48,42,4,10,14,21,30,3,5
40,33,46,4,11,30,2,38,44
40,9,49,25,37,33,30,22,46
32,11,2,16,29,31,26,40,7
11,5,42,2,35,7,46,41,14
5,47,6,23,11,49,48,3,20
12,32,45,31,21,37,6,4,2
1,47,8,40,33,27,32,31,17
29,28,24,48,38,49,47,26,10
42,36,48,46,26,18,10,19,16
39,47,41,25,45,14,44,19,49
4,15,23,34,45,33,13,41,44
34,31,13,45,23,30,6,8,41
21,1,34,30,35,28,12,36,19
30,8,47,41,6,10,21,43,46
33,10,22,4,13,47,28,2,45
20,29,9,7,13,34,28,27,49
5,16,13,22,26,30,44,48,41
25,16,1,43,3,14,10,41,32
14,7,2,5,49,4,28,9,44
4,49,21,38,36,28,19,27,40
49,38,42,41,34,45,27,17,44
21,3,2,33,37,23,26,47,45
13,9,1,36,5,23,46,40,38
45,6,10,35,12,19,7,15,43
23,38,18,7,32,39,19,31,24
31,30,13,48,2,19,28,20,12
20,26,6,44,37,31,14,19,45
15,25,14,17,36,45,35,48,32
17,15,38,43,35,13,32,29,2
29,27,8,38,13,16,36,35,9
21,6,33,5,43,23,36,3,48
10,8,34,46,4,45,9,49,20
7,44,42,32,37,27,47,22,34
6,18,27,15,17,45,25,40,11
12,19,7,28,15,33,39,4,37
26,4,2,22,30,6,15,36,21
17,38,7,47,16,35,20,33,9
32,26,1,24,29,20,28,45,9
23,44,40,6,43,7,32,17,46
8,35,3,24,19,49,9,23,17
20,46,19,18,30,44,1,17,7
14,12,40,44,7,1,29,41,13
34,27,4,44,35,41,37,15,47
48,31,21,3,14,33,25,34,40
1,22,25,5,42,17,37,10,38
31,32,6,41,49,10,18,26,11
1,41,12,36,23,31,44,38,4
7,17,48,24,31,29,20,33,43
11,43,23,49,16,15,9,6,39
19,40,31,23,11,46,26,6,42
14,34,49,48,44,46,18,10,45
3,28,37,8,22,44,38,12,25
48,7,33,14,20,24,2,13,46
43,26,15,49,38,47,41,1,8
43,5,23,30,21,15,10,24,27
13,1,12,34,26,21,43,33,11
14,33,35,9,1,6,42,7,32
40,30,1,21,7,10,22,42,45
33,20,46,10,27,16,21,23,15
27,34,35,18,31,1,30,9,15
8,34,37,13,48,30,41,25,29
20,2,49,44,29,40,45,25,7
12,30,18,38,31,35,49,48,4
22,19,1,5,20,12,13,17,45
14,23,37,16,33,49,11,3,6
38,33,10,22,26,43,32,12,36
5,35,30,13,11,22,32,49,18
5,13,28,10,26,21,2,41,39
46,2,9,30,25,27,24,22,21
38,47,26,33,11,7,22,45,36
34,2,33,32,21,11,14,35,26
3,25,11,37,22,29,46,9,20
6,34,13,35,14,37,4,48,20
17,37,38,33,40,42,44,14,46
2,42,37,23,15,8,44,25,4
43,20,1,41,10,12,13,32,45
10,5,41,7,37,31,15,45,40
6,37,4,25,11,13,29,33,30
44,46,40,35,5,22,14,10,42
38,10,29,3,36,33,46,17,39
28,31,46,34,1,19,13,42,36
39,2,38,17,21,35,10,6,48
27,43,29,24,6,10,42,31,4
41,32,39,30,12,9,29,13,49
47,33,4,12,17,3,5,37,9
41,49,21,2,11,24,13,39,33
5,19,38,44,22,24,42,31,48
3,40,27,19,45,42,22,43,15
42,34,26,5,7,37,13,35,14
2,46,26,43,40,47,39,24,34
11,39,3,4,45,12,46,42,40
38,6,42,10,39,47,1,12,46
31,11,43,15,37,45,19,36,2
28,29,47,43,42,25,4,8,33
30,37,13,21,20,1,32,2,10
27,42,18,29,11,23,41,10,6
43,32,15,2,31,29,20,36,19
47,20,8,13,30,27,25,19,12
49,44,47,24,42,41,33,4,3
25,21,41,1,35,24,27,43,6
13,8,30,39,33,7,21,46,14
16,41,36,5,3,10,7,30,48
15,37,45,13,31,44,17,32,5
2,13,38,28,31,18,44,24,25
21,24,23,11,15,5,45,30,29
13,25,37,36,34,7,28,45,47
48,17,44,41,42,39,4,16,28
29,11,18,40,7,19,12,25,20
31,12,34,26,47,15,42,48,44
